name,Angarsk,Armavir,Astrakhan,Balakovo,Balashikha,Barnaul,Belgorod,Biysk,Blagoveshchensk,Bratsk,Bryansk,Cheboksary,Chelyabinsk,Cherepovets,Chita,Dzerzhinsk,Irkutsk,Ivanovo,Izhevsk,Kaliningrad,Kaluga,Kazan,Kemerovo,Khabarovsk,Khimki,Kirov,Komsomolsk-on-Amur,Kostroma,Krasnodar,Krasnoyarsk,Kurgan,Kursk,Lipetsk,Lyubertsy,Magnitogorsk,Makhachkala,Moscow,Murmansk,Mytishchi,Nizhnekamsk,Nizhnevartovsk,Novokuznetsk,Novorossiysk,Novosibirsk,Omsk,Orenburg,Orsk,Penza,Perm,Petrozavodsk,Saint Petersburg,Samara,Saransk,Saratov,Shakhty,Smolensk,Sochi,Sterlitamak,Surgut,Syktyvkar,Taganrog,Tambov,Tomsk,Tula,Tver,Tyumen,Ufa,Ulan-Ude,Ulyanovsk,Vladikavkaz,Vladimir,Vladivostok,Volgograd,Vologda,Voronezh,Yakutsk,Yaroslavl,Yekaterinburg,Yoshkar-Ola,Yuzhno-Sakhalinsk
Bryansk,0.7039787408380057,0.1187386069511352,0.1746596806880938,0.1437058275871936,0.04614132399506424,0.5047945256675875,0.03789932364116458,0.525453396575179,0.9401473191931564,0.6457981535292486,1.0,0.13572370191599434,0.27306559099356265,0.08136205565108492,-1.0,0.09925982190888367,-1.0,0.08073549973978293,0.19528982272544773,0.14383957198227626,0.024452719388806044,0.1535758202750913,0.511227092147553,-1.0,0.04421203047141683,0.16612654761770013,-1.0,0.08599014227713128,0.0924300323513561,-1.0,0.3108392960670352,0.025371758430604456,0.05537683937699695,0.04610986179598567,0.25551461697830896,0.1727675293363446,0.04451363477312617,0.22853323272769765,0.04665931456564158,0.1804921526613679,0.3916974699647918,0.5340704326597463,0.08800829182163246,0.4836632830320093,0.3916857881788774,0.2187417238957408,0.2552945745349673,0.11122200573572597,0.226037028100545,0.11148323155608718,0.0936447944201212,0.16410448131597913,0.1126037437086448,0.12466386662875482,0.0841433999792815,0.02979501468816906,0.10609142807594243,0.2237746638156828,0.36362918784848497,0.19282753808494926,0.07742579134966181,0.07452110407098714,0.492060398700664,0.03543311865969915,0.04612578605324054,0.3062660347559117,0.22272074514174234,-1.0,0.14570577813030566,0.1469808676921485,0.07047564128630386,-1.0,0.1187183644496614,0.09266757302411174,0.05390334249039321,-1.0,0.07706858123188579,0.26021194921313145,0.14300964463816704,-1.0
Cheboksary,0.5687906492589361,0.14486258278695865,0.11214260533115852,0.048891013654734534,0.09111480136152686,0.36907061396430335,0.1305597462825161,0.38896042736526615,0.8083990484805066,0.5147496499659782,0.13572370191599434,1.0,0.140154673747943,0.0959443350573235,-1.0,0.036825649906576746,-1.0,0.06142712446450195,0.058137642340967036,0.2622487064007893,0.10992977792284776,0.01859544911649466,0.3776875373982424,-1.0,0.0956735314002129,0.038451349658329456,-1.0,0.06378399775200648,0.13837309209487966,0.43619281970437335,0.17768695355804656,0.12165881285809695,0.08635768302188664,0.09141986965220814,0.12072458564561828,0.12159550239101928,0.09402998358260972,0.22065353054835413,0.09267409616379868,0.04492785339030141,0.2663638892121577,0.398792576304692,0.148494319894977,0.3496539153811277,0.2577414164366377,0.09277912043060177,0.12565087571329395,0.04036281852393809,0.08879120424523737,0.13964699161873345,0.16547596482557034,0.044054191160846363,0.030593507828238223,0.05246255082470348,0.1130314779533712,0.1501716502042698,0.14224378905957538,0.09088728700701418,0.2390954201358141,0.07992550063397008,0.12523560656098784,0.0697395302860199,0.35985663252572503,0.09784590944410804,0.10975078481756954,0.17462730995057907,0.08723854609553293,-1.0,0.024185250718003804,0.12437642500281405,0.06653036927945072,-1.0,0.08270022139100329,0.07961789210905905,0.09516186838823758,-1.0,0.07285009174925967,0.1283063612055681,0.00851497826985348,-1.0
Chelyabinsk,0.4360132094332353,0.2373300529441169,0.1662836550808836,0.14293481751029938,0.2316885992692287,0.2297806334592673,0.2597771807768974,0.24838373248287365,0.6636930550249752,0.3892119304898031,0.27306559099356265,0.140154673747943,1.0,0.2300849579248527,0.5343671813500379,0.1771891876174392,0.4418762748297216,0.2008973236165529,0.08305420977197653,0.4034976267918393,0.2508036852527181,0.12198645071942248,0.24444920443644935,-1.0,0.23649154380158946,0.1211015799058271,-1.0,0.20122584115141065,0.2582138640905446,0.3087392376394806,0.03931248669828217,0.25972007763306026,0.2228791677347464,0.23228309652088824,0.031591297036884805,0.1870910108032977,0.234888067888579,0.3094107280072545,0.23347166021977925,0.09535804153767197,0.16109757281624254,0.2586335784053063,0.2713912949349307,0.21394185519400175,0.119350309047351,0.07460117221381002,0.05239250558509651,0.1671119448156281,0.061381062403309664,0.2652250769893913,0.2996188397214017,0.11651105548193692,0.1630487813659841,0.16231119232066507,0.2348793318886444,0.291524949708532,0.25688674651123683,0.057929502046426384,0.1376938805525796,0.13048417938200607,0.24973743843645524,0.2040481761435456,0.23146924501657196,0.23819656061883515,0.2497692964863699,0.04719525048970698,0.05468411858224383,0.4781886242284512,0.13070993672392747,0.212185343091225,0.2071170962180855,-1.0,0.18852645273943566,0.2118590361340635,0.2299133836112541,-1.0,0.2110563903384602,0.02181594961710169,0.13401051107158396,-1.0
Cherepovets,0.6389248212097918,0.17384042005713848,0.19088912298976984,0.13354570225764753,0.04204554033486108,0.4508649262234073,0.10601162838295193,0.4715947332186786,0.8629017140065289,0.5796041931010422,0.08136205565108492,0.0959443350573235,0.2300849579248527,1.0,-1.0,0.06226879287286088,-1.0,0.03853902328965093,0.1427680907463346,0.1705965899784296,0.0570371461097019,0.11126474958881163,0.4536187184118047,-1.0,0.03969402889470058,0.10602924631964374,-1.0,0.03232235116640537,0.1406173192815991,0.5067273357489606,0.26459455704168683,0.08543582617385971,0.07678280522010435,0.04189165796576545,0.20947181222385056,0.18217569039833395,0.04106750740859725,0.1499760834843411,0.03923156570422024,0.1355110212346837,0.3308363971332512,0.4776532050132623,0.14237977838894894,0.4281425595843971,0.34161093195534203,0.18431154433657868,0.21628483532334689,0.09644111663007184,0.16615412327867718,0.04716473239619709,0.0681534952212339,0.13444794323725287,0.0899485713656974,0.11592791937618133,0.1220827073777174,0.0754565616474481,0.15108845408541755,0.18148171619049516,0.3030298988346546,0.11735539903535132,0.12426354687671567,0.08125478218874294,0.4337444503018799,0.05848341089335906,0.03346895008954705,0.255833205078567,0.17628903493540365,-1.0,0.11377476964642985,0.16830543362730987,0.043338013291221236,-1.0,0.1290507104528016,0.017832382485287818,0.08543961509008609,-1.0,0.02608758409502416,0.21276554230040196,0.09664690579265288,-1.0
Chita,0.10246156998772928,0.7876825724675024,0.7101262302516773,0.6803594504997328,0.7479920212168046,0.3141595665833401,0.7949684377213653,0.30072011554400746,0.15325641583144806,0.12773394627781628,0.7968334565392565,0.6628638335883319,0.5343671813500379,0.7266428859580312,1.0,-1.0,0.0987759777159506,-1.0,-1.0,-1.0,-1.0,-1.0,0.2877203514079369,0.2389568390566631,-1.0,-1.0,0.2543780768123671,-1.0,-1.0,0.21923714075862968,0.4950167059934419,-1.0,-1.0,-1.0,0.5652151095138621,-1.0,-1.0,-1.0,-1.0,-1.0,0.3790854533161696,0.2785928140211705,-1.0,0.3202873740775514,0.416886175720128,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4078066672243288,-1.0,-1.0,-1.0,0.2986369182796577,-1.0,-1.0,0.4877459684897555,-1.0,0.0636156490106799,-1.0,-1.0,-1.0,0.22243296000064208,-1.0,-1.0,-1.0,0.20538769684971803,-1.0,0.5357523845289922,-1.0,0.34028968270311305
Dzerzhinsk,0.6036128462137827,0.1304515333916964,0.1243808218716426,0.06725279557563038,0.054225811242683136,0.40573740733448027,0.09842849417793853,0.4259180958019717,0.8401452185357999,0.5479222971669169,0.09925982190888367,0.036825649906576746,0.1771891876174392,0.06226879287286088,0.6964709992453768,1.0,-1.0,0.02570635851364956,0.0941924313624993,0.22535112732266016,0.07367704164822304,0.05523009490089287,0.4130227084460033,-1.0,0.058814141593400385,0.06590471772147044,-1.0,0.030760050043702955,0.1182676980058154,0.470465498750539,0.21441214813338588,0.08861782017707946,0.056307351759295125,0.054633030726244314,0.15725829850626236,0.12988348904626418,0.05720326721808178,0.2047699944483344,0.055817746757509584,0.08167279008393412,0.2981060050167927,0.4349348039064769,0.12591272956796767,0.3854617565301847,0.2942858850311485,0.12705284488838078,0.16110380626701107,0.03804403210770738,0.12358627120124095,0.11101468791637764,0.1315820597731519,0.07463388099614596,0.029289724639142745,0.05815573516324924,0.09363689503566774,0.11332427134277866,0.12504405449087672,0.1270960897937559,0.2705019385038728,0.09847990330432392,0.10291979962172816,0.04457618905675982,0.39459907703540975,0.06238892702821028,0.0731681862156429,0.21013893888967056,0.12391644800736212,-1.0,0.05363649599493514,0.12297601416029745,0.029687730379063526,-1.0,0.07952871211056375,0.050625849138254166,0.06646749400329277,-1.0,0.03822038865238856,0.16424225732042536,0.04302088916537181,-1.0
Irkutsk,0.005037172010652792,0.6916886570590011,0.6135473512435313,0.5883613710971182,0.6628526379088271,0.21680201300186536,0.7052225556538493,0.2026272088189967,0.2514315927413603,0.05083913519519805,0.7104195829720066,0.5749998931630358,0.4418762748297216,0.645307457209202,0.0987759777159506,0.6098962968140255,1.0,-1.0,0.5160181283282597,-1.0,-1.0,0.5589577815977935,0.19251903969216086,0.3370331925344419,-1.0,0.5427484399172442,0.3511996804490889,-1.0,-1.0,0.12623367593174353,0.40203733741668,-1.0,-1.0,-1.0,0.4716166305679664,-1.0,-1.0,-1.0,-1.0,0.5338442177251644,0.2936144912559892,0.1813976486426424,-1.0,0.22472976938128486,0.3221794631397223,0.5168871395155598,0.484711962167051,-1.0,0.4837854115287994,-1.0,-1.0,0.5605592084457675,-1.0,-1.0,-1.0,-1.0,-1.0,0.5012488338855641,0.3227091137457401,0.522745794528429,-1.0,-1.0,0.2051815806537212,-1.0,-1.0,0.3966591967599424,0.4969239805847083,0.035715642572180614,-1.0,-1.0,-1.0,0.3208388166814479,-1.0,-1.0,-1.0,0.2776628827884413,-1.0,0.44522758438952503,0.5669670469471048,0.4424778504625
Ivanovo,0.6225945998772447,0.1384524127080424,0.14704182265120622,0.0923989064662458,0.032914360941107994,0.4276328461494161,0.08896107857682589,0.4480517244867591,0.8551223547230966,0.5654904613948104,0.08073549973978293,0.06142712446450195,0.2008973236165529,0.03853902328965093,0.7138327661973436,0.02570635851364956,0.628926816878564,1.0,0.11628391988021793,0.1997303445980892,0.054326379016359005,0.07947247094785911,0.4333882699366459,-1.0,0.03656532943842853,0.08376839615890637,-1.0,0.009556450946719756,0.11849758993507425,0.4894670691968242,0.23739331204679875,0.07562943211328639,0.0516701358048444,0.033585896231904264,0.1809432623500192,0.14759832184474225,0.035563782335847685,0.18671637158768892,0.033742172806127985,0.10546622362123924,0.31534668506428165,0.4560867772041946,0.1234908143259558,0.406470846362357,0.31660083270512424,0.15179564932942805,0.1854871605062388,0.059039466652124464,0.1438476023712108,0.0872026881138844,0.10526205618079844,0.09968927563192194,0.052568111163106813,0.07895884766162344,0.09615495226892427,0.0903993946609129,0.12737117797072256,0.15127534171012927,0.2875598750590283,0.1084352528449249,0.10207361288416954,0.048910491513663584,0.4144124718166646,0.04632651522891307,0.04820039274160648,0.2315914807041183,0.14753171487733258,-1.0,0.07884117689211947,0.13608011616566001,0.011856976878847257,-1.0,0.0944243323517504,0.030015231233276693,0.06210533383560909,-1.0,0.012826061793014229,0.1864275987643965,0.06605841484953646,-1.0
Izhevsk,0.5099200126951039,0.19460238518064826,0.13486327132758386,0.08010730250827308,0.14861037789352555,0.3096940480880337,0.19030510928082192,0.3292408291514474,0.7516709373837241,0.4579352791163833,0.19528982272544773,0.058137642340967036,0.08305420977197653,0.1427680907463346,0.6047879257258619,0.0941924313624993,0.5160181283282597,0.11628391988021793,1.0,0.31621683750362783,0.1669697454595398,0.04145353852108806,0.3193386117008172,-1.0,0.1519912714571599,0.03984202150532968,-1.0,0.11654668174139955,0.187581685936494,0.3785888569946185,0.11973112030086365,0.178483984658028,0.14278353361338453,0.14802629487822053,0.06925072820610327,0.14236255894722366,0.15051282037817226,0.2407606581170062,0.1490235810493228,0.019861428831126248,0.21233535204532,0.33962882548883866,0.19918903713849576,0.29104473636405576,0.19919409787306566,0.05980410280360141,0.08146116780695728,0.0908443817196996,0.03198892655637399,0.1822604734448804,0.21435443305619944,0.05188427216499162,0.08427729772404542,0.09277954373040004,0.16293632806213768,0.20637669620846136,0.18899110556965898,0.04585330352385834,0.18564805857016287,0.06723597601241968,0.17653533588514492,0.12519704486365246,0.3021444699819259,0.15511863998056402,0.16458086820869927,0.11695083233153855,0.03661238704114413,0.5515960514798665,0.05547651410784776,0.1570633488846062,0.12308955383680008,-1.0,0.12307040555122185,0.1275015226831471,0.1508936795064159,-1.0,0.12625821630079934,0.07053429103662125,0.05092119419548973,-1.0
Kaliningrad,0.8164316487432021,0.2630066300653415,0.32698812765082963,0.28736228947377684,0.17264882756910171,0.6294778806642984,0.17890292778752773,0.6511002470693099,1.033904490558256,0.7525292610350659,0.14383957198227626,0.2622487064007893,0.4034976267918393,0.1705965899784296,0.9019719214764196,0.22535112732266016,0.8230526138867583,0.1997303445980892,0.31621683750362783,1.0,0.15879239398401587,0.28400948883736593,-1.0,-1.0,0.169110324484904,0.2857130979881327,-1.0,0.20313069062113864,0.2189811140695941,-1.0,0.4390499336075895,0.16480397214058373,0.1965505301876705,0.17385988218567153,0.3875186777735277,0.3120893234525769,0.17103202648114735,0.2331793645872159,0.17212070226574244,0.3106938990228583,0.4991118012283223,-1.0,0.2086729669411472,-1.0,0.5177961239176191,0.35495745243062804,0.39067629721033603,0.24951887854554103,0.34796200023293145,0.15968796886319392,0.1153087590728824,0.3003697322199869,0.2486848295506614,0.2647253696158212,0.2200832314684418,0.11614490361989682,0.2322962075470528,0.3567811226073576,0.4708814612734705,0.297196103844154,0.20920976864231014,0.21493190810629464,-1.0,0.17293272637644236,0.15435145032228856,0.4292394149606363,0.3535616480510739,-1.0,0.2803867933410409,0.2834932416328249,0.19828000400200435,-1.0,0.2594172929843779,0.19528252489121675,0.19532506587541307,-1.0,0.19319405435428716,0.3855944851893682,0.2707043660742094,-1.0
Kaluga,0.6790200290240058,0.11876865166090593,0.16237734832391185,0.12502621213626586,0.0223716830208804,0.4812194691504386,0.04441401702629405,0.5018048272522669,0.9137954880983638,0.6211566125633399,0.024452719388806044,0.10992977792284776,0.2508036852527181,0.0570371461097019,0.7712805234549971,0.07367704164822304,0.6854265992354299,0.054326379016359005,0.1669697454595398,0.15879239398401587,1.0,0.12948714086756294,0.4874449676918451,-1.0,0.020084430492863903,0.14027408266635946,-1.0,0.0608609003392302,0.09490000231145623,0.5442925233209569,0.2882958454050064,0.030541504372516674,0.04037251993915447,0.021417094688698724,0.2315732796742049,0.16143325259667626,0.020030007893067588,0.2122180113169039,0.022207548137064843,0.1562950267237368,0.36841592519697697,0.5102424124298452,0.09399402971961428,0.4600838829768954,0.36872122985477895,0.1966790907393931,0.2326200336939147,0.09082388411349966,0.20010952747568048,0.09709784141760974,0.08971734852365222,0.1422546457796163,0.09065841126228044,0.10632495648213748,0.08055550895124128,0.042729473322777184,0.10749393923328264,0.2003091623046134,0.3404500778268925,0.16628964826111614,0.07819053865351823,0.05696782157868278,0.4683404605504602,0.014260755916098015,0.028544027215494695,0.28343551791735666,0.1985697234213069,-1.0,0.12308678542988552,0.13921609952471564,0.04568121063946736,-1.0,0.1057702272993108,0.06890105267866782,0.043621093805103435,-1.0,0.05229045207825655,0.23758019820176826,0.118303863839397,-1.0
Kazan,0.5527916202344302,0.1527523035021559,0.1077231498891593,0.046130522690633335,0.10947736404942547,0.35158006924125,0.1464289268965379,0.3712838987350988,0.7945645650779213,0.4997804826390883,0.1535758202750913,0.01859544911649466,0.12198645071942248,0.11126474958881163,0.6477396669733461,0.05523009490089287,0.5589577815977935,0.07947247094785911,0.04145353852108806,0.28400948883736593,0.12948714086756294,1.0,0.36116247402903257,-1.0,0.11435455572834223,0.0355824656104582,-1.0,0.08246018960678027,0.14924695438163127,0.4204410984031586,0.1599013673488482,0.13829239656914158,0.10220289181636508,0.1099944481524973,0.10242365614668393,0.11915567579775015,0.11265321268897906,0.2335331767824208,0.11134668186389557,0.026599325644002775,0.2523405884038127,0.3817181387625697,0.16033147593407435,0.3327676519416428,0.2402027522317739,0.07531191612027406,0.1075901366843948,0.05057544905628178,0.07371786848753295,0.15717974724834052,0.1842707412590696,0.031234991238879226,0.043259496368829406,0.05643113190191346,0.12408101195878987,0.16887870269149896,0.15177172911389974,0.07252182662688363,0.22536070950082684,0.07896184788412278,0.13727565843301054,0.08445612906244684,0.3437334515983529,0.11566357012405575,0.12869221594975735,0.15793479636939506,0.06892250157240287,-1.0,0.018597935116805117,0.12687491272757806,0.08516422780068485,-1.0,0.08785990595125301,0.09760051930790196,0.11033547453934432,-1.0,0.09165231734290516,0.1113109146560211,0.015625571466693654,-1.0
Kemerovo,0.1872524216093062,0.4844795926156169,0.4090029157913849,0.3872332258208299,0.4662002975317887,0.033333764098572964,0.502850461353781,0.03394599353610489,0.42556905000746936,0.15217091242105407,0.511227092147553,0.3776875373982424,0.24444920443644935,0.4536187184118047,0.2877203514079369,0.4130227084460033,0.19251903969216086,0.4333882699366459,0.3193386117008172,0.629840019597442,0.4874449676918451,0.36116247402903257,1.0,0.53537685822654,0.4705106948483732,0.3486063856015802,0.5356640915343444,0.431089713859445,0.5059769154826479,0.06716615810996629,0.204941601011432,0.5011720623568692,0.4644414435945346,0.4670784214665229,0.2725639769122431,0.4287656594669223,0.46934255952683596,0.4717501780722765,0.4675881842914104,0.33583846264010864,0.11505910328145495,0.021132612756571068,0.519576732129112,0.031746167547786065,0.12650055464573182,0.3164958461435081,0.2849284276701391,0.40978272439421787,0.28864187820055304,0.4754446675251138,0.5166291852286166,0.3604207101245457,0.4042939060818658,0.4066931462311952,0.4810343793561277,0.5252845918270445,0.5051928363484579,0.3018836354626159,0.14137500227195685,0.33448873179170424,0.4962172395181528,0.4461455548821457,0.017637447931934194,0.4761731290722882,0.4803213954388956,0.2011190231576228,0.2982877197796068,0.2285566988534265,0.3728714162671736,0.4573337629661091,0.4419324493272794,0.5529496143973266,0.4338307734727277,0.4356023478399444,0.4725853630032121,0.3868362622649214,0.4410157705512144,0.2488092962851821,0.3701968817593904,-1.0
Khabarovsk,0.3402404438357917,1.0409634904760718,0.9640594929455768,0.9233133277809354,0.9758242200321474,0.5649594921262671,1.0331521827927497,0.5525027823295182,0.08829941836549561,0.3513483116003849,1.027323447857798,0.8968954508382773,0.7778929416399492,0.9465512476810176,0.2389568390566631,0.9276485262129572,0.3370331925344419,0.9413715270502724,0.8408962842876575,1.1147165791558808,1.0005833602646426,0.8837301420907467,0.53537685822654,1.0,-1.0,-1.0,0.030664691419173662,-1.0,-1.0,0.4648820464105542,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5287672300550779,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5440987413585521,-1.0,-1.0,-1.0,-1.0,0.3117972646138295,-1.0,-1.0,-1.0,0.05961131385014565,-1.0,-1.0,-1.0,0.18290992379291804,-1.0,-1.0,-1.0,0.09175691359432424
Khimki,0.6605632473809109,0.13004757189553404,0.16199535571417542,0.11733440433357507,0.0050992620920486,0.4649561185129893,0.0620972820781612,0.4855426934846071,0.8929170264837646,0.6025922538457904,0.04421203047141683,0.0956735314002129,0.23649154380158946,0.03969402889470058,0.7518069258264849,0.058814141593400385,0.666951305887942,0.03656532943842853,0.1519912714571599,0.169110324484904,0.020084430492863903,0.11435455572834223,0.4705106948483732,0.978999925744132,1.0,0.1214480101399198,-1.0,0.04087258950529162,0.10597136229726628,0.5265842219789643,0.27342730531296616,0.04773860014803038,0.042904880032736036,0.005237984055671053,0.2164041806166084,0.16051223284836794,0.0024257121650772947,0.19451855045688732,0.0030059039662076468,0.1408321031466974,0.3510209167676764,0.4935039252467836,0.10702805606176624,0.4435414181112475,0.3531968572732944,0.184094156325665,0.2191249796271561,0.08188160869400841,0.18173130665826376,0.08283646376436547,0.08467286192670782,0.13033156100371845,0.07944782474055978,0.09953538529529812,0.0884553092692562,0.05475914029155478,0.1174726121032469,0.18584777047063336,0.3231021236667545,0.14501993293801949,0.08902357456073832,0.05395264778761909,0.451297359839211,0.01976274950573369,0.01888628007544828,0.26776801535597444,0.18313046739319172,-1.0,0.11027141050960138,0.14177314920709022,0.029209690509290277,-1.0,0.10476203577098836,0.04822009177090511,0.05008957841972237,-1.0,0.03197294402161665,0.22236105331937486,0.10195772001541348,-1.0
Kirov,0.5365538602500599,0.18879036737121546,0.14795718815007994,0.08313636500042912,0.1173318963341408,0.3420834023211805,0.16748915367490036,0.3620751243836918,0.7712720680942734,0.4818391304868065,0.16612654761770013,0.038451349658329456,0.1211015799058271,0.10602924631964374,0.6284946317541964,0.06590471772147044,0.5427484399172442,0.08376839615890637,0.03984202150532968,0.2857130979881327,0.14027408266635946,0.0355824656104582,0.3486063856015802,0.8584360516381679,0.1214480101399198,1.0,-1.0,0.0807864798223459,0.172565667422676,0.40516106015847975,0.15544243857789344,0.1515262756947478,0.11861865950472872,0.1155514706337751,0.10744777910862764,0.14965657522056358,0.11769281772665165,0.2004389428170178,0.1159664651436977,0.04116208428375342,0.2345414169340368,0.3704734852529396,0.18226406459469985,0.3216441053753328,0.2327909558161425,0.09341290316940057,0.11880192268564185,0.07689339004292109,0.06046308575406292,0.14063374192114986,0.1736891251878391,0.06289131404919736,0.06727216599679774,0.08703024080411947,0.14775268025375696,0.1718984596666345,0.17641943112236838,0.08328611450082365,0.20707669751982768,0.04213640542807304,0.1594259986076473,0.10385574569115376,0.3302797597305175,0.12540421045091255,0.12887428280313198,0.1488427495482427,0.0751432502229095,-1.0,0.052161879322778056,0.15637327745466295,0.09135605821919797,-1.0,0.11722038979263633,0.08858901386094183,0.1279681506735903,-1.0,0.0905106757840121,0.10483079326947876,0.02936991412511492,-1.0
Komsomolsk-on-Amur,0.3541017382089736,1.031411610060854,0.956390964320016,0.9130546227949112,0.960647761747678,0.566002111908639,1.019727737363497,0.554574260480953,0.10527593772559007,0.3614107522787518,1.0120846832110997,0.88447755399667,0.7705076970048285,0.9298558508476252,0.2543780768123671,0.9139981200592028,0.3511996804490889,0.926590561348522,0.8299731189451981,1.0945192405744075,0.9854296885450208,0.8720735406051122,0.5356640915343444,0.030664691419173662,0.9636240279921736,0.8454838919483161,1.0,-1.0,-1.0,0.4665651596076348,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5306016724079894,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5431419429266022,-1.0,-1.0,-1.0,-1.0,0.321629241229177,-1.0,-1.0,-1.0,0.08799088520466436,-1.0,-1.0,-1.0,0.1657859737304916,-1.0,-1.0,-1.0,0.07621011433411601
Kostroma,0.6191822410098304,0.1496252402081243,0.15636968865380682,0.0992269381816347,0.03771442266654354,0.4260887559166707,0.09754647763468104,0.4465649048782765,0.8496027515745757,0.5616550341930937,0.08599014227713128,0.06378399775200648,0.20122584115141065,0.03232235116640537,0.7095363108411762,0.030760050043702955,0.6255184428479621,0.009556450946719756,0.11654668174139955,0.20313069062113864,0.0608609003392302,0.08246018960678027,0.431089713859445,0.9352354053073956,0.04087258950529162,0.0807864798223459,0.9200783660927462,1.0,0.1266630616162051,0.4864153264320764,0.23708686907103424,0.08217465638973846,0.060291691280993036,0.03824152405294666,0.1814672982297336,0.15480648087775606,0.03969245755213873,0.17605248618949287,0.03766883282768471,0.10640211405857423,0.31198740780601664,0.4540934723343484,0.1313580651549276,0.4045515681804019,0.3156264441215457,0.1542529673911144,0.18710126638962998,0.06600703141764237,0.14183118499678926,0.07929887984848112,0.1004549972961698,0.10337726399112224,0.0586873358522775,0.08592095741880283,0.104699317536941,0.09202610838048528,0.1355693552220282,0.1524960839792959,0.2841857090445255,0.10237456222992936,0.11033647494760056,0.057950195006038034,0.4119132281397617,0.05268755766682864,0.04839082492637052,0.23041133953563955,0.14806095689919327,-1.0,0.08250519264123309,0.14401938972643238,0.020510157295225998,-1.0,0.10252070377000093,0.02085938869097789,0.07055913554031988,-1.0,0.009789022664227369,0.18583292696555093,0.06693194722975837,-1.0
Krasnodar,0.7071936090252343,0.026585301178044484,0.11035950344123588,0.11848969444439952,0.10430079212108702,0.4931181776991586,0.05790206232893045,0.5128317943839007,0.966081937146646,0.6537395380925454,0.0924300323513561,0.13837309209487966,0.2582138640905446,0.1406173192815991,0.8089335480601261,0.1182676980058154,0.7135409896156215,0.11849758993507425,0.187581685936494,0.2189811140695941,0.09490000231145623,0.14924695438163127,0.5059769154826479,1.0608953848478269,0.10597136229726628,0.172565667422676,1.0505597731419107,0.1266630616162051,1.0,-1.0,0.2971357899777124,0.07647855891993595,0.07985704579204014,0.1200834581636213,0.25164854386758906,0.10742635951780376,0.121547270799533,0.346251824082437,0.12349568474965053,0.19050804273773989,0.3973543285145896,0.5257319761607104,0.015141365613104871,0.475644787549832,0.37866472115873984,0.20392118690207092,0.2408358294756298,0.11238598353283173,0.24857063882955674,0.2180032617451958,0.20639180084088574,0.15743376460776065,0.12332678229085235,0.10736896079138317,0.029222278220730986,0.13446746482314398,0.015320796053238904,0.2196135146475781,0.3699364893781337,0.2471750078883907,0.02020610090249176,0.08605995957883104,0.4888767053449385,0.10083933293791444,0.14051206376497194,0.29885023614288164,0.22499590006650974,-1.0,0.14980793669024775,0.072909377391363,0.12678285184277233,-1.0,0.07582703655431795,0.1713663394335633,0.06813386147805356,-1.0,0.14748796273525255,0.2524945160741858,0.16783797381381668,-1.0
Krasnoyarsk,0.12096310898315707,0.5482930310882211,0.4735651090895208,0.4489472429543145,0.5224984528411811,0.09769647483040347,0.5625039433763876,0.08882120492981198,0.35620401561925324,0.08543623775680624,0.5684618361315105,0.43619281970437335,0.3087392376394806,0.5067273357489606,0.21923714075862968,0.470465498750539,0.12623367593174353,0.4894670691968242,0.3785888569946185,0.6814388213585768,0.5442925233209569,0.4204410984031586,0.06716615810996629,0.4648820464105542,0.5265842219789643,0.40516106015847975,0.4665651596076348,0.4864153264320764,0.5693095297866649,1.0,0.26810194991805125,0.5599872119329234,0.5236284814750216,0.5234659179669311,0.3359719177586036,0.4945830311638176,0.5255826207342846,0.5091751742377977,0.5237314696293903,0.39591265097276346,0.16386316279946034,0.062479663067294786,-1.0,0.09833850366884976,0.1915655865804788,0.3800236967440056,0.3494049758498981,0.4700255930349202,0.34723090564069403,0.524500851440744,0.5667036077017261,0.4219416241376738,0.4638685820213136,0.4682599699679449,0.5432847511990894,-1.0,-1.0,0.3644752558380908,0.191966646375346,0.3870261233055187,0.558411649777354,0.5057643125977692,0.07697217519689609,0.5336613894458689,0.5351013965073674,0.2623641423757325,0.3600751638370912,0.16123002387355942,0.43317725331804496,0.5227066420543509,0.4986421059679546,0.47973710611218795,0.4965789242377666,0.4891302177014389,0.5322882958426061,0.3275784359962279,0.4962017701794117,0.30960051327840066,0.4284133971664137,0.5576299326033936
